indicator,period,value,unit
trm,1976-04,34.1023,COP per USD (monthly average)
trm,1976-05,34.4535,COP per USD (monthly average)
trm,1976-06,34.65,COP per USD (monthly average)
trm,1976-07,34.8877,COP per USD (monthly average)
trm,1976-08,35.1971,COP per USD (monthly average)
trm,1976-09,35.2467,COP per USD (monthly average)
trm,1976-10,35.41,COP per USD (monthly average)
trm,1976-11,35.8063,COP per USD (monthly average)
trm,1976-12,36.1968,COP per USD (monthly average)
trm,1977-01,36.3775,COP per USD (monthly average)
trm,1977-02,36.38,COP per USD (monthly average)
trm,1977-03,36.46,COP per USD (monthly average)
trm,1977-04,36.5321,COP per USD (monthly average)
trm,1977-05,36.5,COP per USD (monthly average)
trm,1977-06,36.5,COP per USD (monthly average)
trm,1977-07,36.51,COP per USD (monthly average)
trm,1977-08,36.6714,COP per USD (monthly average)
trm,1977-09,36.9755,COP per USD (monthly average)
trm,1977-10,37.2295,COP per USD (monthly average)
trm,1977-11,37.455,COP per USD (monthly average)
trm,1977-12,37.7074,COP per USD (monthly average)
trm,1978-01,38.0324,COP per USD (monthly average)
trm,1978-02,38.141,COP per USD (monthly average)
trm,1978-03,38.3262,COP per USD (monthly average)
trm,1978-04,38.4925,COP per USD (monthly average)
trm,1978-05,38.6576,COP per USD (monthly average)
trm,1978-06,38.81,COP per USD (monthly average)
trm,1978-07,38.9535,COP per USD (monthly average)
trm,1978-08,39.1086,COP per USD (monthly average)
trm,1978-09,39.4481,COP per USD (monthly average)
trm,1978-10,39.9757,COP per USD (monthly average)
trm,1978-11,40.4048,COP per USD (monthly average)
trm,1978-12,40.7853,COP per USD (monthly average)
trm,1979-01,41.1464,COP per USD (monthly average)
trm,1979-02,41.439,COP per USD (monthly average)
trm,1979-03,41.791,COP per USD (monthly average)
trm,1979-04,42.2147,COP per USD (monthly average)
trm,1979-05,42.5648,COP per USD (monthly average)
trm,1979-06,42.6924,COP per USD (monthly average)
trm,1979-07,42.7429,COP per USD (monthly average)
trm,1979-08,42.7986,COP per USD (monthly average)
trm,1979-09,42.892,COP per USD (monthly average)
trm,1979-10,43.1391,COP per USD (monthly average)
trm,1979-11,43.3838,COP per USD (monthly average)
trm,1979-12,43.7926,COP per USD (monthly average)
trm,1980-01,44.1636,COP per USD (monthly average)
trm,1980-02,44.681,COP per USD (monthly average)
trm,1980-03,45.3235,COP per USD (monthly average)
trm,1980-04,45.8245,COP per USD (monthly average)
trm,1980-05,46.438,COP per USD (monthly average)
trm,1980-06,47.1042,COP per USD (monthly average)
trm,1980-07,47.5217,COP per USD (monthly average)
trm,1980-08,48.0247,COP per USD (monthly average)
trm,1980-09,48.5591,COP per USD (monthly average)
trm,1980-10,49.2287,COP per USD (monthly average)
trm,1980-11,49.93,COP per USD (monthly average)
trm,1980-12,50.5647,COP per USD (monthly average)
trm,1981-01,51.0825,COP per USD (monthly average)
trm,1981-02,51.71,COP per USD (monthly average)
trm,1981-03,52.2395,COP per USD (monthly average)
trm,1981-04,52.7145,COP per USD (monthly average)
trm,1981-05,53.2395,COP per USD (monthly average)
trm,1981-06,53.9044,COP per USD (monthly average)
trm,1981-07,54.5723,COP per USD (monthly average)
trm,1981-08,55.3025,COP per USD (monthly average)
trm,1981-09,56.0309,COP per USD (monthly average)
trm,1981-10,56.791,COP per USD (monthly average)
trm,1981-11,57.661,COP per USD (monthly average)
trm,1981-12,58.6385,COP per USD (monthly average)
trm,1982-01,59.4984,COP per USD (monthly average)
trm,1982-02,60.2395,COP per USD (monthly average)
trm,1982-03,60.9932,COP per USD (monthly average)
trm,1982-04,61.8155,COP per USD (monthly average)
trm,1982-05,62.626,COP per USD (monthly average)
trm,1982-06,63.5156,COP per USD (monthly average)
trm,1982-07,64.2519,COP per USD (monthly average)
trm,1982-08,65.1782,COP per USD (monthly average)
trm,1982-09,65.9814,COP per USD (monthly average)
trm,1982-10,66.9865,COP per USD (monthly average)
trm,1982-11,68.3415,COP per USD (monthly average)
trm,1982-12,69.5889,COP per USD (monthly average)
trm,1983-01,70.8645,COP per USD (monthly average)
trm,1983-02,72.062,COP per USD (monthly average)
trm,1983-03,73.475,COP per USD (monthly average)
trm,1983-04,74.89,COP per USD (monthly average)
trm,1983-05,76.3643,COP per USD (monthly average)
trm,1983-06,77.7821,COP per USD (monthly average)
trm,1983-07,79.2175,COP per USD (monthly average)
trm,1983-08,80.88,COP per USD (monthly average)
trm,1983-09,82.5177,COP per USD (monthly average)
trm,1983-10,84.262,COP per USD (monthly average)
trm,1983-11,86.106,COP per USD (monthly average)
trm,1983-12,87.8305,COP per USD (monthly average)
trm,1984-01,89.7895,COP per USD (monthly average)
trm,1984-02,91.5738,COP per USD (monthly average)
trm,1984-03,93.4633,COP per USD (monthly average)
trm,1984-04,95.4211,COP per USD (monthly average)
trm,1984-05,97.4582,COP per USD (monthly average)
trm,1984-06,99.399,COP per USD (monthly average)
trm,1984-07,101.73,COP per USD (monthly average)
trm,1984-08,103.73,COP per USD (monthly average)
trm,1984-09,105.926,COP per USD (monthly average)
trm,1984-10,108.133,COP per USD (monthly average)
trm,1984-11,110.426,COP per USD (monthly average)
trm,1984-12,112.757,COP per USD (monthly average)
trm,1985-01,115.17,COP per USD (monthly average)
trm,1985-02,118.25,COP per USD (monthly average)
trm,1985-03,123.152,COP per USD (monthly average)
trm,1985-04,129.619,COP per USD (monthly average)
trm,1985-05,135.947,COP per USD (monthly average)
trm,1985-06,140.725,COP per USD (monthly average)
trm,1985-07,145.509,COP per USD (monthly average)
trm,1985-08,150.034,COP per USD (monthly average)
trm,1985-09,155.3,COP per USD (monthly average)
trm,1985-10,160.264,COP per USD (monthly average)
trm,1985-11,164.58,COP per USD (monthly average)
trm,1985-12,169.19,COP per USD (monthly average)
trm,1986-01,173.696,COP per USD (monthly average)
trm,1986-02,176.595,COP per USD (monthly average)
trm,1986-03,179.741,COP per USD (monthly average)
trm,1986-04,184.432,COP per USD (monthly average)
trm,1986-05,188.535,COP per USD (monthly average)
trm,1986-06,192.353,COP per USD (monthly average)
trm,1986-07,195.795,COP per USD (monthly average)
trm,1986-08,199.165,COP per USD (monthly average)
trm,1986-09,203.237,COP per USD (monthly average)
trm,1986-10,208.052,COP per USD (monthly average)
trm,1986-11,212.562,COP per USD (monthly average)
trm,1986-12,216.974,COP per USD (monthly average)
trm,1987-01,221.03,COP per USD (monthly average)
trm,1987-02,224.823,COP per USD (monthly average)
trm,1987-03,229.021,COP per USD (monthly average)
trm,1987-04,233.17,COP per USD (monthly average)
trm,1987-05,237.444,COP per USD (monthly average)
trm,1987-06,241.387,COP per USD (monthly average)
trm,1987-07,245.55,COP per USD (monthly average)
trm,1987-08,249.354,COP per USD (monthly average)
trm,1987-09,252.842,COP per USD (monthly average)
trm,1987-10,255.851,COP per USD (monthly average)
trm,1987-11,258.741,COP per USD (monthly average)
trm,1987-12,262.077,COP per USD (monthly average)
trm,1988-01,265.821,COP per USD (monthly average)
trm,1988-02,270.912,COP per USD (monthly average)
trm,1988-03,276.923,COP per USD (monthly average)
trm,1988-04,283.445,COP per USD (monthly average)
trm,1988-05,289.958,COP per USD (monthly average)
trm,1988-06,296.365,COP per USD (monthly average)
trm,1988-07,302.359,COP per USD (monthly average)
trm,1988-08,308.403,COP per USD (monthly average)
trm,1988-09,314.845,COP per USD (monthly average)
trm,1988-10,321.073,COP per USD (monthly average)
trm,1988-11,327.008,COP per USD (monthly average)
trm,1988-12,332.974,COP per USD (monthly average)
trm,1989-01,339.622,COP per USD (monthly average)
trm,1989-02,346.828,COP per USD (monthly average)
trm,1989-03,354.122,COP per USD (monthly average)
trm,1989-04,361.834,COP per USD (monthly average)
trm,1989-05,369.93,COP per USD (monthly average)
trm,1989-06,377.923,COP per USD (monthly average)
trm,1989-07,385.71,COP per USD (monthly average)
trm,1989-08,393.429,COP per USD (monthly average)
trm,1989-09,401.804,COP per USD (monthly average)
trm,1989-10,410.554,COP per USD (monthly average)
trm,1989-11,419.763,COP per USD (monthly average)
trm,1989-12,429.298,COP per USD (monthly average)
trm,1990-01,440.084,COP per USD (monthly average)
trm,1990-02,451.718,COP per USD (monthly average)
trm,1990-03,463.398,COP per USD (monthly average)
trm,1990-04,474.617,COP per USD (monthly average)
trm,1990-05,485.988,COP per USD (monthly average)
trm,1990-06,497.305,COP per USD (monthly average)
trm,1990-07,508.35,COP per USD (monthly average)
trm,1990-08,519.941,COP per USD (monthly average)
trm,1990-09,530.544,COP per USD (monthly average)
trm,1990-10,540.456,COP per USD (monthly average)
trm,1990-11,551.334,COP per USD (monthly average)
trm,1990-12,563.376,COP per USD (monthly average)
trm,1991-01,574.089,COP per USD (monthly average)
trm,1991-02,584.069,COP per USD (monthly average)
trm,1991-03,593.751,COP per USD (monthly average)
trm,1991-04,603.725,COP per USD (monthly average)
trm,1991-05,613.762,COP per USD (monthly average)
trm,1991-06,624.15,COP per USD (monthly average)
trm,1991-07,634.396,COP per USD (monthly average)
trm,1991-08,645.563,COP per USD (monthly average)
trm,1991-09,660.515,COP per USD (monthly average)
trm,1991-10,673.84,COP per USD (monthly average)
trm,1991-11,687.588,COP per USD (monthly average)
trm,1991-12,701.094,COP per USD (monthly average)
trm,1992-01,711.878,COP per USD (monthly average)
trm,1992-02,721.249,COP per USD (monthly average)
trm,1992-03,729.41,COP per USD (monthly average)
trm,1992-04,737.626,COP per USD (monthly average)
trm,1992-05,745.96,COP per USD (monthly average)
trm,1992-06,754.539,COP per USD (monthly average)
trm,1992-07,763.123,COP per USD (monthly average)
